,gene_name,dataset
8419,Dcaf1,old_10X_cruk_changed_buffer
8420,Manf,old_10X_cruk_changed_buffer
8421,Gm37612,old_10X_cruk_changed_buffer
8422,Rbm15b,old_10X_cruk_changed_buffer
8423,4930524O07Rik,old_10X_cruk_changed_buffer
8424,Dock3,old_10X_cruk_changed_buffer
8425,Mapkapk3,old_10X_cruk_changed_buffer
8426,Cish,old_10X_cruk_changed_buffer
8427,Gm17041,old_10X_cruk_changed_buffer
8428,Hemk1,old_10X_cruk_changed_buffer
8429,6430571L13Rik,old_10X_cruk_changed_buffer
8430,Tmem115,old_10X_cruk_changed_buffer
8431,Cyb561d2,old_10X_cruk_changed_buffer
8432,Nprl2,old_10X_cruk_changed_buffer
8433,Zmynd10,old_10X_cruk_changed_buffer
8434,Rassf1,old_10X_cruk_changed_buffer
8435,Gm9917,old_10X_cruk_changed_buffer
8436,Tusc2,old_10X_cruk_changed_buffer
8437,Hyal2,old_10X_cruk_changed_buffer
8438,Gm16343,old_10X_cruk_changed_buffer
8439,Hyal1,old_10X_cruk_changed_buffer
8440,Naa80,old_10X_cruk_changed_buffer
8441,Hyal3,old_10X_cruk_changed_buffer
8442,Ifrd2,old_10X_cruk_changed_buffer
8443,Lsmem2,old_10X_cruk_changed_buffer
8444,Gm38150,old_10X_cruk_changed_buffer
8445,Sema3b,old_10X_cruk_changed_buffer
8446,Gnai2,old_10X_cruk_changed_buffer
8447,Slc38a3,old_10X_cruk_changed_buffer
8448,Gnat1,old_10X_cruk_changed_buffer
8449,Sema3f,old_10X_cruk_changed_buffer
8450,Rbm5,old_10X_cruk_changed_buffer
8451,Rbm6,old_10X_cruk_changed_buffer
8452,Mon1a,old_10X_cruk_changed_buffer
8453,Mst1r,old_10X_cruk_changed_buffer
8454,Traip,old_10X_cruk_changed_buffer
8455,Uba7,old_10X_cruk_changed_buffer
8456,4921523L03Rik,old_10X_cruk_changed_buffer
8457,Ip6k1,old_10X_cruk_changed_buffer
8458,Gmppb,old_10X_cruk_changed_buffer
8459,Rnf123,old_10X_cruk_changed_buffer
8460,Amigo3,old_10X_cruk_changed_buffer
8461,Mst1,old_10X_cruk_changed_buffer
8462,Apeh,old_10X_cruk_changed_buffer
8463,Dag1,old_10X_cruk_changed_buffer
8464,Nicn1,old_10X_cruk_changed_buffer
8465,Amt,old_10X_cruk_changed_buffer
8466,Tcta,old_10X_cruk_changed_buffer
8467,Rhoa,old_10X_cruk_changed_buffer
8468,Gm37401,old_10X_cruk_changed_buffer
8469,Gpx1,old_10X_cruk_changed_buffer
8470,Usp4,old_10X_cruk_changed_buffer
8471,Gm37963,old_10X_cruk_changed_buffer
8472,Ccdc36,old_10X_cruk_changed_buffer
8473,Klhdc8b,old_10X_cruk_changed_buffer
8474,Ccdc71,old_10X_cruk_changed_buffer
8475,Lamb2,old_10X_cruk_changed_buffer
8476,Usp19,old_10X_cruk_changed_buffer
8477,Qars,old_10X_cruk_changed_buffer
8478,Qrich1,old_10X_cruk_changed_buffer
8479,Impdh2,old_10X_cruk_changed_buffer
8480,Ndufaf3,old_10X_cruk_changed_buffer
8481,Dalrd3,old_10X_cruk_changed_buffer
8482,Wdr6,old_10X_cruk_changed_buffer
8483,Arih2,old_10X_cruk_changed_buffer
8484,Slc25a20,old_10X_cruk_changed_buffer
8485,Prkar2a,old_10X_cruk_changed_buffer
8486,Ip6k2,old_10X_cruk_changed_buffer
8487,Nckipsd,old_10X_cruk_changed_buffer
8488,Slc26a6,old_10X_cruk_changed_buffer
8489,Uqcrc1,old_10X_cruk_changed_buffer
8490,Col7a1,old_10X_cruk_changed_buffer
8491,Gm38004,old_10X_cruk_changed_buffer
8492,Pfkfb4,old_10X_cruk_changed_buffer
8493,Shisa5,old_10X_cruk_changed_buffer
8494,Atrip,old_10X_cruk_changed_buffer
8495,Tma7,old_10X_cruk_changed_buffer
8496,Ccdc51,old_10X_cruk_changed_buffer
8497,Gm7628,old_10X_cruk_changed_buffer
8498,Plxnb1,old_10X_cruk_changed_buffer
8499,Fbxw20,old_10X_cruk_changed_buffer
8500,Nme6,old_10X_cruk_changed_buffer
8501,Cdc25a,old_10X_cruk_changed_buffer
8502,Map4,old_10X_cruk_changed_buffer
8503,Dhx30,old_10X_cruk_changed_buffer
8504,Smarcc1,old_10X_cruk_changed_buffer
8505,Cspg5,old_10X_cruk_changed_buffer
8506,Elp6,old_10X_cruk_changed_buffer
8507,Scap,old_10X_cruk_changed_buffer
8508,Ptpn23,old_10X_cruk_changed_buffer
8509,Klhl18,old_10X_cruk_changed_buffer
8510,Kif9,old_10X_cruk_changed_buffer
8511,Setd2,old_10X_cruk_changed_buffer
8512,Nradd,old_10X_cruk_changed_buffer
8513,Nbeal2,old_10X_cruk_changed_buffer
8514,Ccdc12,old_10X_cruk_changed_buffer
8515,Pth1r,old_10X_cruk_changed_buffer
8516,Tmie,old_10X_cruk_changed_buffer
8517,Als2cl,old_10X_cruk_changed_buffer
8518,Lrrc2,old_10X_cruk_changed_buffer
8519,Rtp3,old_10X_cruk_changed_buffer
8520,Gm10030,old_10X_cruk_changed_buffer
8521,Ccrl2,old_10X_cruk_changed_buffer
8522,Lrrfip2,old_10X_cruk_changed_buffer
8523,Mlh1,old_10X_cruk_changed_buffer
8524,Epm2aip1,old_10X_cruk_changed_buffer
8525,Dclk3,old_10X_cruk_changed_buffer
8526,Arpp21,old_10X_cruk_changed_buffer
8527,Gm36251,old_10X_cruk_changed_buffer
8528,AU023762,old_10X_cruk_changed_buffer
8529,Pdcd6ip,old_10X_cruk_changed_buffer
8530,Clasp2,old_10X_cruk_changed_buffer
8531,Ubp1,old_10X_cruk_changed_buffer
8532,Fbxl2,old_10X_cruk_changed_buffer
8533,4930520O04Rik,old_10X_cruk_changed_buffer
8534,Crtap,old_10X_cruk_changed_buffer
8535,Glb1,old_10X_cruk_changed_buffer
8536,Cnot10,old_10X_cruk_changed_buffer
8537,Dync1li1,old_10X_cruk_changed_buffer
8538,Cmtm6,old_10X_cruk_changed_buffer
8539,Cmtm7,old_10X_cruk_changed_buffer
8540,Gm9888,old_10X_cruk_changed_buffer
8541,Cmtm8,old_10X_cruk_changed_buffer
8542,Gpd1l,old_10X_cruk_changed_buffer
8543,Rps27rt,old_10X_cruk_changed_buffer
8544,Stt3b,old_10X_cruk_changed_buffer
8545,Gadl1,old_10X_cruk_changed_buffer
8546,Tgfbr2,old_10X_cruk_changed_buffer
8547,Rbms3,old_10X_cruk_changed_buffer
8548,Zcwpw2,old_10X_cruk_changed_buffer
8549,Azi2,old_10X_cruk_changed_buffer
8550,Cmc1,old_10X_cruk_changed_buffer
8551,Gm17399,old_10X_cruk_changed_buffer
8552,Golga4,old_10X_cruk_changed_buffer
8553,Itga9,old_10X_cruk_changed_buffer
8554,Gm2415,old_10X_cruk_changed_buffer
8555,Ctdspl,old_10X_cruk_changed_buffer
8556,Vill,old_10X_cruk_changed_buffer
8557,Dlec1,old_10X_cruk_changed_buffer
8558,Acaa1b,old_10X_cruk_changed_buffer
8559,Gm47289,old_10X_cruk_changed_buffer
8560,Slc22a13,old_10X_cruk_changed_buffer
8561,Oxsr1,old_10X_cruk_changed_buffer
8562,Myd88,old_10X_cruk_changed_buffer
8563,Acaa1a,old_10X_cruk_changed_buffer
8564,Xylb,old_10X_cruk_changed_buffer
8565,Acvr2b,old_10X_cruk_changed_buffer
8566,Gm47320,old_10X_cruk_changed_buffer
8567,Exog,old_10X_cruk_changed_buffer
8568,Scn10a,old_10X_cruk_changed_buffer
8569,Wdr48,old_10X_cruk_changed_buffer
8570,Cx3cr1,old_10X_cruk_changed_buffer
8571,Gorasp1,old_10X_cruk_changed_buffer
8572,Ttc21a,old_10X_cruk_changed_buffer
8573,Csrnp1,old_10X_cruk_changed_buffer
8574,1700019L13Rik,old_10X_cruk_changed_buffer
8575,Slc25a38,old_10X_cruk_changed_buffer
8576,Rpsa,old_10X_cruk_changed_buffer
8577,Gm38642,old_10X_cruk_changed_buffer
8578,Myrip,old_10X_cruk_changed_buffer
8579,D830035M03Rik,old_10X_cruk_changed_buffer
8580,Eif1b,old_10X_cruk_changed_buffer
8581,Rpl14,old_10X_cruk_changed_buffer
8582,5830454E08Rik,old_10X_cruk_changed_buffer
8583,Gm39459,old_10X_cruk_changed_buffer
8584,Gm39460,old_10X_cruk_changed_buffer
8585,Ctnnb1,old_10X_cruk_changed_buffer
8586,Ulk4,old_10X_cruk_changed_buffer
8587,Gm34655,old_10X_cruk_changed_buffer
8588,Trak1,old_10X_cruk_changed_buffer
8589,Vipr1,old_10X_cruk_changed_buffer
8590,Sec22c,old_10X_cruk_changed_buffer
8591,Ss18l2,old_10X_cruk_changed_buffer
8592,Nktr,old_10X_cruk_changed_buffer
8593,E530011L22Rik,old_10X_cruk_changed_buffer
8594,Zfp651,old_10X_cruk_changed_buffer
8595,Higd1a,old_10X_cruk_changed_buffer
8596,Gm47112,old_10X_cruk_changed_buffer
8597,Gm47113,old_10X_cruk_changed_buffer
8598,Ackr2,old_10X_cruk_changed_buffer
8599,Cyp8b1,old_10X_cruk_changed_buffer
8600,1700048O20Rik,old_10X_cruk_changed_buffer
8601,Gask1a,old_10X_cruk_changed_buffer
8602,Pomgnt2,old_10X_cruk_changed_buffer
8603,Gm47117,old_10X_cruk_changed_buffer
8604,Snrk,old_10X_cruk_changed_buffer
8605,Gm47121,old_10X_cruk_changed_buffer
8606,Ano10,old_10X_cruk_changed_buffer
8607,Abhd5,old_10X_cruk_changed_buffer
8608,Tcaim,old_10X_cruk_changed_buffer
8609,Zfp445,old_10X_cruk_changed_buffer
8610,Gm47140,old_10X_cruk_changed_buffer
8611,Zkscan7,old_10X_cruk_changed_buffer
8612,Zfp105,old_10X_cruk_changed_buffer
8613,1110059G10Rik,old_10X_cruk_changed_buffer
8614,Gm9856,old_10X_cruk_changed_buffer
8615,Tmem42,old_10X_cruk_changed_buffer
8616,Tgm4,old_10X_cruk_changed_buffer
8617,Zdhhc3,old_10X_cruk_changed_buffer
8618,Exosc7,old_10X_cruk_changed_buffer
8619,Clec3b,old_10X_cruk_changed_buffer
8620,Cdcp1,old_10X_cruk_changed_buffer
8621,Tmem158,old_10X_cruk_changed_buffer
8622,Gm47162,old_10X_cruk_changed_buffer
8623,Lars2,old_10X_cruk_changed_buffer
8624,Limd1,old_10X_cruk_changed_buffer
8625,Sacm1l,old_10X_cruk_changed_buffer
8626,Slc6a20b,old_10X_cruk_changed_buffer
8627,Slc6a20a,old_10X_cruk_changed_buffer
8628,Lztfl1,old_10X_cruk_changed_buffer
8629,Gm17021,old_10X_cruk_changed_buffer
8630,Fyco1,old_10X_cruk_changed_buffer
8631,Xcr1,old_10X_cruk_changed_buffer
8632,Ccr1,old_10X_cruk_changed_buffer
8633,Ccr3,old_10X_cruk_changed_buffer
8634,Ccr5,old_10X_cruk_changed_buffer
8635,Gm39469,old_10X_cruk_changed_buffer
8636,2010315B03Rik,old_10X_cruk_changed_buffer
8637,Gm47181,old_10X_cruk_changed_buffer
8638,Ppp2r3d,old_10X_cruk_changed_buffer
8639,Ppp1r14c,old_10X_cruk_changed_buffer
8640,Iyd,old_10X_cruk_changed_buffer
8641,Plekhg1,old_10X_cruk_changed_buffer
8642,Akap12,old_10X_cruk_changed_buffer
8643,Zbtb2,old_10X_cruk_changed_buffer
8644,Gm21781,old_10X_cruk_changed_buffer
8645,Rmnd1,old_10X_cruk_changed_buffer
8646,Gm16153,old_10X_cruk_changed_buffer
8647,Armt1,old_10X_cruk_changed_buffer
8648,Esr1,old_10X_cruk_changed_buffer
8649,Syne1,old_10X_cruk_changed_buffer
8650,Gm10097,old_10X_cruk_changed_buffer
8651,Myct1,old_10X_cruk_changed_buffer
8652,Fbxo5,old_10X_cruk_changed_buffer
8653,Mtrf1l,old_10X_cruk_changed_buffer
8654,Cnksr3,old_10X_cruk_changed_buffer
8655,Ulbp1,old_10X_cruk_changed_buffer
8656,Pcmt1,old_10X_cruk_changed_buffer
8657,Nup43,old_10X_cruk_changed_buffer
8658,Lats1,old_10X_cruk_changed_buffer
8659,Katna1,old_10X_cruk_changed_buffer
8660,Ginm1,old_10X_cruk_changed_buffer
8661,B430219N15Rik,old_10X_cruk_changed_buffer
8662,Ppil4,old_10X_cruk_changed_buffer
8663,Zc3h12d,old_10X_cruk_changed_buffer
8664,Tab2,old_10X_cruk_changed_buffer
8665,Sash1,old_10X_cruk_changed_buffer
8666,Gm26674,old_10X_cruk_changed_buffer
8667,Samd5,old_10X_cruk_changed_buffer
8668,Stxbp5,old_10X_cruk_changed_buffer
8669,Gm28905,old_10X_cruk_changed_buffer
8670,Gm48278,old_10X_cruk_changed_buffer
8671,Adgb,old_10X_cruk_changed_buffer
8672,Rab32,old_10X_cruk_changed_buffer
8673,Shprh,old_10X_cruk_changed_buffer
8674,Fbxo30,old_10X_cruk_changed_buffer
8675,Epm2a,old_10X_cruk_changed_buffer
8676,Gm48680,old_10X_cruk_changed_buffer
8677,Utrn,old_10X_cruk_changed_buffer
8678,B230208H11Rik,old_10X_cruk_changed_buffer
8679,Stx11,old_10X_cruk_changed_buffer
8680,Sf3b5,old_10X_cruk_changed_buffer
8681,Ltv1,old_10X_cruk_changed_buffer
8682,Phactr2,old_10X_cruk_changed_buffer
8683,Fuca2,old_10X_cruk_changed_buffer
8684,Pex3,old_10X_cruk_changed_buffer
8685,Adat2,old_10X_cruk_changed_buffer
8686,Aig1,old_10X_cruk_changed_buffer
8687,Hivep2,old_10X_cruk_changed_buffer
8688,Adgrg6,old_10X_cruk_changed_buffer
8689,Vta1,old_10X_cruk_changed_buffer
8690,Cited2,old_10X_cruk_changed_buffer
8691,Heca,old_10X_cruk_changed_buffer
8692,Abracl,old_10X_cruk_changed_buffer
8693,Reps1,old_10X_cruk_changed_buffer
8694,Ect2l,old_10X_cruk_changed_buffer
8695,Ccdc28a,old_10X_cruk_changed_buffer
8696,Gm10827,old_10X_cruk_changed_buffer
8697,Nhsl1,old_10X_cruk_changed_buffer
8698,Hebp2,old_10X_cruk_changed_buffer
8699,Arfgef3,old_10X_cruk_changed_buffer
8700,Perp,old_10X_cruk_changed_buffer
8701,Tnfaip3,old_10X_cruk_changed_buffer
8702,Gm33104,old_10X_cruk_changed_buffer
8703,Ifngr1,old_10X_cruk_changed_buffer
8704,Slc35d3,old_10X_cruk_changed_buffer
8705,Pex7,old_10X_cruk_changed_buffer
8706,Map3k5,old_10X_cruk_changed_buffer
8707,Map7,old_10X_cruk_changed_buffer
8708,4933406P04Rik,old_10X_cruk_changed_buffer
8709,Bclaf1,old_10X_cruk_changed_buffer
8710,Pde7b,old_10X_cruk_changed_buffer
8711,Ahi1,old_10X_cruk_changed_buffer
8712,Myb,old_10X_cruk_changed_buffer
8713,Hbs1l,old_10X_cruk_changed_buffer
8714,Aldh8a1,old_10X_cruk_changed_buffer
8715,Sgk1,old_10X_cruk_changed_buffer
8716,E030030I06Rik,old_10X_cruk_changed_buffer
8717,Raet1e,old_10X_cruk_changed_buffer
8718,Gm26740,old_10X_cruk_changed_buffer
8719,Raet1d,old_10X_cruk_changed_buffer
8720,Slc2a12,old_10X_cruk_changed_buffer
8721,Tbpl1,old_10X_cruk_changed_buffer
8722,Tcf21,old_10X_cruk_changed_buffer
8723,Rps12,old_10X_cruk_changed_buffer
8724,Slc18b1,old_10X_cruk_changed_buffer
8725,Vnn3,old_10X_cruk_changed_buffer
8726,Vnn1,old_10X_cruk_changed_buffer
8727,Stx7,old_10X_cruk_changed_buffer
8728,Ccn2,old_10X_cruk_changed_buffer
8729,Enpp1,old_10X_cruk_changed_buffer
8730,Enpp3,old_10X_cruk_changed_buffer
8731,Med23,old_10X_cruk_changed_buffer
8732,Arg1,old_10X_cruk_changed_buffer
8733,Gm36172,old_10X_cruk_changed_buffer
8734,Akap7,old_10X_cruk_changed_buffer
8735,Epb41l2,old_10X_cruk_changed_buffer
8736,Smlr1,old_10X_cruk_changed_buffer
8737,Gm29571,old_10X_cruk_changed_buffer
8738,Gm47939,old_10X_cruk_changed_buffer
8739,Tmem200a,old_10X_cruk_changed_buffer
8740,L3mbtl3,old_10X_cruk_changed_buffer
8741,Arhgap18,old_10X_cruk_changed_buffer
8742,Lama2,old_10X_cruk_changed_buffer
8743,Ptprk,old_10X_cruk_changed_buffer
8744,Themis,old_10X_cruk_changed_buffer
8745,Gm46218,old_10X_cruk_changed_buffer
8746,Echdc1,old_10X_cruk_changed_buffer
8747,Rnf146,old_10X_cruk_changed_buffer
8748,Rspo3,old_10X_cruk_changed_buffer
8749,Cenpw,old_10X_cruk_changed_buffer
8750,Trmt11,old_10X_cruk_changed_buffer
8751,Gm20300,old_10X_cruk_changed_buffer
8752,Hint3,old_10X_cruk_changed_buffer
8753,Ncoa7,old_10X_cruk_changed_buffer
8754,Hddc2,old_10X_cruk_changed_buffer
8755,Tpd52l1,old_10X_cruk_changed_buffer
8756,Rnf217,old_10X_cruk_changed_buffer
8757,Zup1,old_10X_cruk_changed_buffer
8758,A830082N09Rik,old_10X_cruk_changed_buffer
8759,Rwdd1,old_10X_cruk_changed_buffer
8760,Gm48045,old_10X_cruk_changed_buffer
8761,Calhm5,old_10X_cruk_changed_buffer
8762,Calhm6,old_10X_cruk_changed_buffer
8763,Dse,old_10X_cruk_changed_buffer
8764,Tspyl1,old_10X_cruk_changed_buffer
8765,Nt5dc1,old_10X_cruk_changed_buffer
8766,Gm47512,old_10X_cruk_changed_buffer
8767,Tspyl4,old_10X_cruk_changed_buffer
8768,Frk,old_10X_cruk_changed_buffer
8769,Amd2,old_10X_cruk_changed_buffer
8770,Hdac2,old_10X_cruk_changed_buffer
8771,Marcks,old_10X_cruk_changed_buffer
8772,Lama4,old_10X_cruk_changed_buffer
8773,Fam229b,old_10X_cruk_changed_buffer
8774,Tube1,old_10X_cruk_changed_buffer
8775,Ccn6,old_10X_cruk_changed_buffer
8776,Fyn,old_10X_cruk_changed_buffer
8777,Gm16364,old_10X_cruk_changed_buffer
8778,Traf3ip2,old_10X_cruk_changed_buffer
8779,E130307A14Rik,old_10X_cruk_changed_buffer
8780,Rev3l,old_10X_cruk_changed_buffer
8781,Mfsd4b4,old_10X_cruk_changed_buffer
8782,4930547M16Rik,old_10X_cruk_changed_buffer
8783,Mfsd4b1,old_10X_cruk_changed_buffer
8784,Slc16a10,old_10X_cruk_changed_buffer
8785,Gm31992,old_10X_cruk_changed_buffer
8786,Gm47598,old_10X_cruk_changed_buffer
8787,Rpf2,old_10X_cruk_changed_buffer
8788,Gtf3c6,old_10X_cruk_changed_buffer
8789,A930033M14Rik,old_10X_cruk_changed_buffer
8790,Amd1,old_10X_cruk_changed_buffer
8791,Cdk19,old_10X_cruk_changed_buffer
8792,Ddo,old_10X_cruk_changed_buffer
8793,Cdc40,old_10X_cruk_changed_buffer
8794,Wasf1,old_10X_cruk_changed_buffer
8795,Fig4,old_10X_cruk_changed_buffer
8796,Ak9,old_10X_cruk_changed_buffer
8797,Zbtb24,old_10X_cruk_changed_buffer
8798,Mical1,old_10X_cruk_changed_buffer
8799,Smpd2,old_10X_cruk_changed_buffer
8800,Ppil6,old_10X_cruk_changed_buffer
8801,Cd164,old_10X_cruk_changed_buffer
8802,Ccdc162,old_10X_cruk_changed_buffer
8803,Gm17196,old_10X_cruk_changed_buffer
8804,5730435O14Rik,old_10X_cruk_changed_buffer
8805,Cep57l1,old_10X_cruk_changed_buffer
8806,Sesn1,old_10X_cruk_changed_buffer
8807,1700016J18Rik,old_10X_cruk_changed_buffer
8808,Foxo3,old_10X_cruk_changed_buffer
8809,Afg1l,old_10X_cruk_changed_buffer
8810,Snx3,old_10X_cruk_changed_buffer
8811,Ostm1,old_10X_cruk_changed_buffer
8812,Sec63,old_10X_cruk_changed_buffer
8813,Scml4,old_10X_cruk_changed_buffer
8814,Gm34006,old_10X_cruk_changed_buffer
8815,Gm47815,old_10X_cruk_changed_buffer
8816,9030612E09Rik,old_10X_cruk_changed_buffer
8817,Pdss2,old_10X_cruk_changed_buffer
8818,Bend3,old_10X_cruk_changed_buffer
8819,Gm9803,old_10X_cruk_changed_buffer
8820,1700021F05Rik,old_10X_cruk_changed_buffer
8821,F930017D23Rik,old_10X_cruk_changed_buffer
8822,Gm40634,old_10X_cruk_changed_buffer
8823,Qrsl1,old_10X_cruk_changed_buffer
8824,Rtn4ip1,old_10X_cruk_changed_buffer
8825,Crybg1,old_10X_cruk_changed_buffer
8826,Atg5,old_10X_cruk_changed_buffer
8827,Prdm1,old_10X_cruk_changed_buffer
8828,Prep,old_10X_cruk_changed_buffer
8829,Hace1,old_10X_cruk_changed_buffer
8830,Ascc3,old_10X_cruk_changed_buffer
8831,Lilr4b,old_10X_cruk_changed_buffer
8832,Lilrb4a,old_10X_cruk_changed_buffer
8833,Gm46224,old_10X_cruk_changed_buffer
8834,Vgll2,old_10X_cruk_changed_buffer
8835,Dcbld1,old_10X_cruk_changed_buffer
8836,Gopc,old_10X_cruk_changed_buffer
8837,Nus1,old_10X_cruk_changed_buffer
8838,Slc35f1,old_10X_cruk_changed_buffer
8839,Cep85l,old_10X_cruk_changed_buffer
8840,Gm47644,old_10X_cruk_changed_buffer
8841,Mcm9,old_10X_cruk_changed_buffer
8842,Asf1a,old_10X_cruk_changed_buffer
8843,Fam184a,old_10X_cruk_changed_buffer
8844,Man1a,old_10X_cruk_changed_buffer
8845,Gm47917,old_10X_cruk_changed_buffer
8846,Gm16998,old_10X_cruk_changed_buffer
8847,Tbc1d32,old_10X_cruk_changed_buffer
8848,Msl3l2,old_10X_cruk_changed_buffer
8849,Gja1,old_10X_cruk_changed_buffer
8850,Gm36595,old_10X_cruk_changed_buffer
8851,Gm48053,old_10X_cruk_changed_buffer
8852,Hsf2,old_10X_cruk_changed_buffer
8853,Serinc1,old_10X_cruk_changed_buffer
8854,Pkib,old_10X_cruk_changed_buffer
8855,Fabp7,old_10X_cruk_changed_buffer
8856,Smpdl3a,old_10X_cruk_changed_buffer
8857,Gcc2,old_10X_cruk_changed_buffer
8858,Lims1,old_10X_cruk_changed_buffer
8859,Ranbp2,old_10X_cruk_changed_buffer
8860,Ccdc138,old_10X_cruk_changed_buffer
8861,Sept10,old_10X_cruk_changed_buffer
8862,Sowahc,old_10X_cruk_changed_buffer
8863,P4ha1,old_10X_cruk_changed_buffer
8864,Pla2g12b,old_10X_cruk_changed_buffer
8865,Oit3,old_10X_cruk_changed_buffer
8866,Mcu,old_10X_cruk_changed_buffer
8867,Gm10322,old_10X_cruk_changed_buffer
8868,Micu1,old_10X_cruk_changed_buffer
8869,Dnajb12,old_10X_cruk_changed_buffer
8870,Ddit4,old_10X_cruk_changed_buffer
8871,Anapc16,old_10X_cruk_changed_buffer
8872,Ascc1,old_10X_cruk_changed_buffer
8873,Chst3,old_10X_cruk_changed_buffer
8874,Psap,old_10X_cruk_changed_buffer
8875,Vsir,old_10X_cruk_changed_buffer
8876,Slc29a3,old_10X_cruk_changed_buffer
8877,Unc5b,old_10X_cruk_changed_buffer
8878,Pcbd1,old_10X_cruk_changed_buffer
8879,Sgpl1,old_10X_cruk_changed_buffer
8880,Adamts14,old_10X_cruk_changed_buffer
8881,Pald1,old_10X_cruk_changed_buffer
8882,Nodal,old_10X_cruk_changed_buffer
8883,Eif4ebp2,old_10X_cruk_changed_buffer
8884,Gm48086,old_10X_cruk_changed_buffer
8885,Lrrc20,old_10X_cruk_changed_buffer
8886,Npffr1,old_10X_cruk_changed_buffer
8887,Ppa1,old_10X_cruk_changed_buffer
8888,Sar1a,old_10X_cruk_changed_buffer
8889,Tysnd1,old_10X_cruk_changed_buffer
8890,Aifm2,old_10X_cruk_changed_buffer
8891,H2afy2,old_10X_cruk_changed_buffer
8892,Col13a1,old_10X_cruk_changed_buffer
8893,Fam241b,old_10X_cruk_changed_buffer
8894,Tspan15,old_10X_cruk_changed_buffer
8895,Hk1,old_10X_cruk_changed_buffer
8896,Supv3l1,old_10X_cruk_changed_buffer
8897,Vps26a,old_10X_cruk_changed_buffer
8898,Srgn,old_10X_cruk_changed_buffer
8899,Kif1bp,old_10X_cruk_changed_buffer
8900,4933428P19Rik,old_10X_cruk_changed_buffer
8901,Ddx21,old_10X_cruk_changed_buffer
8902,Gm47257,old_10X_cruk_changed_buffer
8903,Ddx50,old_10X_cruk_changed_buffer
8904,Stox1,old_10X_cruk_changed_buffer
8905,Ccar1,old_10X_cruk_changed_buffer
8906,Tet1,old_10X_cruk_changed_buffer
8907,Slc25a16,old_10X_cruk_changed_buffer
8908,Dna2,old_10X_cruk_changed_buffer
8909,Rufy2,old_10X_cruk_changed_buffer
8910,Hnrnph3,old_10X_cruk_changed_buffer
8911,Pbld2,old_10X_cruk_changed_buffer
8912,Pbld1,old_10X_cruk_changed_buffer
8913,Mypn,old_10X_cruk_changed_buffer
8914,Herc4,old_10X_cruk_changed_buffer
8915,Gm26789,old_10X_cruk_changed_buffer
8916,Sirt1,old_10X_cruk_changed_buffer
8917,Dnajc12,old_10X_cruk_changed_buffer
8918,1110002J07Rik,old_10X_cruk_changed_buffer
8919,Gm31763,old_10X_cruk_changed_buffer
8920,Reep3,old_10X_cruk_changed_buffer
8921,Jmjd1c,old_10X_cruk_changed_buffer
8922,Nrbf2,old_10X_cruk_changed_buffer
8923,Ado,old_10X_cruk_changed_buffer
8924,Arid5b,old_10X_cruk_changed_buffer
8925,Gm47078,old_10X_cruk_changed_buffer
8926,Cabcoco1,old_10X_cruk_changed_buffer
8927,Gm32872,old_10X_cruk_changed_buffer
8928,Tmem26,old_10X_cruk_changed_buffer
8929,Rhobtb1,old_10X_cruk_changed_buffer
8930,A930033H14Rik,old_10X_cruk_changed_buffer
8931,Gm40685,old_10X_cruk_changed_buffer
8932,Cdk1,old_10X_cruk_changed_buffer
8933,Ank3,old_10X_cruk_changed_buffer
8934,Ccdc6,old_10X_cruk_changed_buffer
8935,Slc16a9,old_10X_cruk_changed_buffer
8936,Gm48022,old_10X_cruk_changed_buffer
8937,Bicc1,old_10X_cruk_changed_buffer
8938,C730027H18Rik,old_10X_cruk_changed_buffer
8939,C730027H18Rik,old_10X_cruk_changed_buffer
8940,1700113B09Rik,old_10X_cruk_changed_buffer
8941,Tfam,old_10X_cruk_changed_buffer
8942,Ube2d1,old_10X_cruk_changed_buffer
8943,Gm34376,old_10X_cruk_changed_buffer
8944,Cisd1,old_10X_cruk_changed_buffer
8945,Ipmk,old_10X_cruk_changed_buffer
8946,Zwint,old_10X_cruk_changed_buffer
8947,Pcdh15,old_10X_cruk_changed_buffer
8948,Gnaz,old_10X_cruk_changed_buffer
8949,Rab36,old_10X_cruk_changed_buffer
8950,Bcr,old_10X_cruk_changed_buffer
8951,Specc1l,old_10X_cruk_changed_buffer
8952,Adora2a,old_10X_cruk_changed_buffer
8953,Gucd1,old_10X_cruk_changed_buffer
8954,Upb1,old_10X_cruk_changed_buffer
8955,Snrpd3,old_10X_cruk_changed_buffer
8956,Ggt1,old_10X_cruk_changed_buffer
8957,Ggt5,old_10X_cruk_changed_buffer
8958,Cabin1,old_10X_cruk_changed_buffer
8959,Ddt,old_10X_cruk_changed_buffer
8960,Gstt3,old_10X_cruk_changed_buffer
8961,Gstt1,old_10X_cruk_changed_buffer
8962,Gstt2,old_10X_cruk_changed_buffer
8963,Mif,old_10X_cruk_changed_buffer
8964,Derl3,old_10X_cruk_changed_buffer
8965,Smarcb1,old_10X_cruk_changed_buffer
8966,Mmp11,old_10X_cruk_changed_buffer
8967,Chchd10,old_10X_cruk_changed_buffer
8968,Vpreb3,old_10X_cruk_changed_buffer
8969,Zfp280b,old_10X_cruk_changed_buffer
8970,Gm16222,old_10X_cruk_changed_buffer
8971,Prmt2,old_10X_cruk_changed_buffer
8972,Dip2a,old_10X_cruk_changed_buffer
