,gene_name,dataset
9970,H2afj,snRNAseq2_old_buffer
9971,Ctf2,snRNAseq2_old_buffer
9972,Dhps,snRNAseq2_old_buffer
9973,Psma3,snRNAseq2_old_buffer
9974,Amd-ps3,snRNAseq2_old_buffer
9975,Prmt7,snRNAseq2_old_buffer
9976,Olfr60,snRNAseq2_old_buffer
9977,Tpt1,snRNAseq2_old_buffer
9978,Atp8b4,snRNAseq2_old_buffer
9979,Gm10076,snRNAseq2_old_buffer
9980,Serpinb6a,snRNAseq2_old_buffer
9981,Pop5,snRNAseq2_old_buffer
9982,Klk1b7-ps,snRNAseq2_old_buffer
9983,Zdhhc8,snRNAseq2_old_buffer
9984,Klk1b22,snRNAseq2_old_buffer
9985,Myh13,snRNAseq2_old_buffer
9986,Slc35e3,snRNAseq2_old_buffer
9987,Cxcl11,snRNAseq2_old_buffer
9988,Cxcl17,snRNAseq2_old_buffer
9989,Olfr57,snRNAseq2_old_buffer
9990,Zfp462,snRNAseq2_old_buffer
9991,Pcnx2,snRNAseq2_old_buffer
9992,Arrb2,snRNAseq2_old_buffer
9993,Pyroxd2,snRNAseq2_old_buffer
9994,Casc4,snRNAseq2_old_buffer
9995,Alyref2,snRNAseq2_old_buffer
9996,Pwwp2b,snRNAseq2_old_buffer
9997,Gtf2i,snRNAseq2_old_buffer
9998,Armh1,snRNAseq2_old_buffer
9999,Nrg2,snRNAseq2_old_buffer
10000,Ap2a1,snRNAseq2_old_buffer
10001,Ppih,snRNAseq2_old_buffer
10002,2610008E11Rik,snRNAseq2_old_buffer
10003,Tmc2,snRNAseq2_old_buffer
10004,Zfp937,snRNAseq2_old_buffer
10005,Caln1,snRNAseq2_old_buffer
10006,Hnrnpc,snRNAseq2_old_buffer
10007,Bckdha,snRNAseq2_old_buffer
10008,Rpl36a-ps1,snRNAseq2_old_buffer
10009,Chst8,snRNAseq2_old_buffer
10010,Cyp2a12,snRNAseq2_old_buffer
10011,Gm839,snRNAseq2_old_buffer
10012,Rps16-ps2,snRNAseq2_old_buffer
10013,Pantr1,snRNAseq2_old_buffer
10014,Zfp868,snRNAseq2_old_buffer
10015,Sntb1,snRNAseq2_old_buffer
10016,Rps10-ps1,snRNAseq2_old_buffer
10017,Trim5,snRNAseq2_old_buffer
10018,Sycp2,snRNAseq2_old_buffer
10019,Rnf14,snRNAseq2_old_buffer
10020,Gm10080,snRNAseq2_old_buffer
10021,Adgrg3,snRNAseq2_old_buffer
10022,Wtap,snRNAseq2_old_buffer
10023,Irak2,snRNAseq2_old_buffer
10024,Olfr715,snRNAseq2_old_buffer
10025,Nlrp9b,snRNAseq2_old_buffer
10026,Xcr1,snRNAseq2_old_buffer
10027,Zfp266,snRNAseq2_old_buffer
10028,0610040J01Rik,snRNAseq2_old_buffer
10029,Tor3a,snRNAseq2_old_buffer
10030,Olfr726,snRNAseq2_old_buffer
10031,A930017M01Rik,snRNAseq2_old_buffer
10032,Dcc,snRNAseq2_old_buffer
10033,Tmem219,snRNAseq2_old_buffer
10034,Tnfrsf19,snRNAseq2_old_buffer
10035,H2-Q7,snRNAseq2_old_buffer
10036,Olfr1418,snRNAseq2_old_buffer
10037,Ces4a,snRNAseq2_old_buffer
10038,Fhit,snRNAseq2_old_buffer
10039,H2-Eb1,snRNAseq2_old_buffer
10040,Ifitm2,snRNAseq2_old_buffer
10041,Layn,snRNAseq2_old_buffer
10042,Eno3,snRNAseq2_old_buffer
10043,Nr1h2,snRNAseq2_old_buffer
10044,Ang4,snRNAseq2_old_buffer
10045,Zfp735,snRNAseq2_old_buffer
10046,Rpl35a,snRNAseq2_old_buffer
10047,Hist1h4i,snRNAseq2_old_buffer
10048,Marf1,snRNAseq2_old_buffer
10049,Atp8b2,snRNAseq2_old_buffer
10050,Pla2g16,snRNAseq2_old_buffer
10051,Hist1h4c,snRNAseq2_old_buffer
10052,Mrps9,snRNAseq2_old_buffer
10053,Slc9a6,snRNAseq2_old_buffer
10054,Cd302,snRNAseq2_old_buffer
10055,1700019A02Rik,snRNAseq2_old_buffer
10056,Nsa2,snRNAseq2_old_buffer
10057,H3f3a,snRNAseq2_old_buffer
10058,Olfr503,snRNAseq2_old_buffer
10059,Tsga10,snRNAseq2_old_buffer
10060,Lrrtm1,snRNAseq2_old_buffer
10061,Intu,snRNAseq2_old_buffer
10062,B2m,snRNAseq2_old_buffer
10063,Gstp1,snRNAseq2_old_buffer
10064,Gm10088,snRNAseq2_old_buffer
10065,Ctnna3,snRNAseq2_old_buffer
10066,Ube2s,snRNAseq2_old_buffer
10067,Zbtb40,snRNAseq2_old_buffer
10068,Tcl1b2,snRNAseq2_old_buffer
10069,Olfr1420,snRNAseq2_old_buffer
10070,Kcnd2,snRNAseq2_old_buffer
10071,Acyp2,snRNAseq2_old_buffer
10072,Rpl26,snRNAseq2_old_buffer
10073,Trmt61a,snRNAseq2_old_buffer
10074,Slc4a4,snRNAseq2_old_buffer
10075,Dmkn,snRNAseq2_old_buffer
10076,Etd,snRNAseq2_old_buffer
10077,Irx1,snRNAseq2_old_buffer
10078,Galnt13,snRNAseq2_old_buffer
10079,Copz1,snRNAseq2_old_buffer
10080,Mkx,snRNAseq2_old_buffer
10081,Rrs1,snRNAseq2_old_buffer
10082,Clasrp,snRNAseq2_old_buffer
10083,Rrp1,snRNAseq2_old_buffer
10084,Olfr920,snRNAseq2_old_buffer
10085,Haghl,snRNAseq2_old_buffer
10086,Cdh3,snRNAseq2_old_buffer
10087,Lsamp,snRNAseq2_old_buffer
10088,Plac1,snRNAseq2_old_buffer
10089,Myl4,snRNAseq2_old_buffer
10090,Gapdhs,snRNAseq2_old_buffer
10091,Sap18b,snRNAseq2_old_buffer
10092,Mcrip1,snRNAseq2_old_buffer
10093,Dnajc30,snRNAseq2_old_buffer
10094,Prcp,snRNAseq2_old_buffer
10095,Cyp4f39,snRNAseq2_old_buffer
10096,Ppm1b,snRNAseq2_old_buffer
10097,Prpf40a,snRNAseq2_old_buffer
10098,Maml3,snRNAseq2_old_buffer
10099,Olfr160,snRNAseq2_old_buffer
10100,Tmprss11c,snRNAseq2_old_buffer
10101,Stk19,snRNAseq2_old_buffer
10102,H2-K1,snRNAseq2_old_buffer
10103,Exoc5,snRNAseq2_old_buffer
10104,Tmprss11d,snRNAseq2_old_buffer
10105,Gm14173,snRNAseq2_old_buffer
10106,Exosc5,snRNAseq2_old_buffer
10107,Cyp3a59,snRNAseq2_old_buffer
10108,Agbl4,snRNAseq2_old_buffer
10109,Slc38a10,snRNAseq2_old_buffer
10110,Ddhd2,snRNAseq2_old_buffer
10111,Naca,snRNAseq2_old_buffer
10112,Dnaic1,snRNAseq2_old_buffer
10113,Gm17132,snRNAseq2_old_buffer
10114,Cxcl12,snRNAseq2_old_buffer
10115,Phf5a,snRNAseq2_old_buffer
10116,Zfp873,snRNAseq2_old_buffer
10117,Fiz1,snRNAseq2_old_buffer
10118,Uba52-ps,snRNAseq2_old_buffer
10119,Krt79,snRNAseq2_old_buffer
10120,Zcchc14,snRNAseq2_old_buffer
10121,Nol4l,snRNAseq2_old_buffer
10122,Hipk2,snRNAseq2_old_buffer
10123,Tmem151a,snRNAseq2_old_buffer
10124,Obscn,snRNAseq2_old_buffer
10125,Gm12569,snRNAseq2_old_buffer
10126,Mrps36,snRNAseq2_old_buffer
10127,Snrpa,snRNAseq2_old_buffer
10128,Hist1h4d,snRNAseq2_old_buffer
10129,Olfr525,snRNAseq2_old_buffer
10130,Cox5b,snRNAseq2_old_buffer
10131,Zic2,snRNAseq2_old_buffer
10132,Cep128,snRNAseq2_old_buffer
10133,C1qtnf7,snRNAseq2_old_buffer
10134,Sec22c,snRNAseq2_old_buffer
10135,Zfp229,snRNAseq2_old_buffer
10136,Wdr61,snRNAseq2_old_buffer
10137,Dpp6,snRNAseq2_old_buffer
10138,Adgrg5,snRNAseq2_old_buffer
10139,Ksr2,snRNAseq2_old_buffer
10140,Dot1l,snRNAseq2_old_buffer
10141,Mdc1,snRNAseq2_old_buffer
10142,U2af1,snRNAseq2_old_buffer
10143,Cd2ap,snRNAseq2_old_buffer
10144,Gdpd1,snRNAseq2_old_buffer
10145,Dlgap4,snRNAseq2_old_buffer
10146,Tmem91,snRNAseq2_old_buffer
10147,Tnnt3,snRNAseq2_old_buffer
10148,Ext1,snRNAseq2_old_buffer
10149,Cyp2d22,snRNAseq2_old_buffer
10150,Slc22a12,snRNAseq2_old_buffer
10151,Kalrn,snRNAseq2_old_buffer
10152,Armt1,snRNAseq2_old_buffer
10153,Klra6,snRNAseq2_old_buffer
10154,Mospd2,snRNAseq2_old_buffer
10155,Rps17,snRNAseq2_old_buffer
10156,Ttr,snRNAseq2_old_buffer
10157,Tbpl2,snRNAseq2_old_buffer
10158,Ces2c,snRNAseq2_old_buffer
10159,Vmn1r214,snRNAseq2_old_buffer
10160,Suclg2,snRNAseq2_old_buffer
10161,Gm7582,snRNAseq2_old_buffer
10162,Patj,snRNAseq2_old_buffer
10163,Zscan20,snRNAseq2_old_buffer
10164,Gm14292,snRNAseq2_old_buffer
10165,Rbak,snRNAseq2_old_buffer
10166,Slc25a3,snRNAseq2_old_buffer
10167,Myt1l,snRNAseq2_old_buffer
10168,Odf1,snRNAseq2_old_buffer
10169,Rcc1l,snRNAseq2_old_buffer
10170,Flot2,snRNAseq2_old_buffer
10171,Rpl34,snRNAseq2_old_buffer
10172,Hsh2d,snRNAseq2_old_buffer
10173,Zfp13,snRNAseq2_old_buffer
10174,Irgc1,snRNAseq2_old_buffer
10175,Pgghg,snRNAseq2_old_buffer
10176,Zfp27,snRNAseq2_old_buffer
10177,Lmtk3,snRNAseq2_old_buffer
10178,Wisp3,snRNAseq2_old_buffer
10179,Lmnb2,snRNAseq2_old_buffer
10180,Trim54,snRNAseq2_old_buffer
10181,Qk,snRNAseq2_old_buffer
10182,Gm6055,snRNAseq2_old_buffer
10183,Cd200r4,snRNAseq2_old_buffer
10184,Gm10110,snRNAseq2_old_buffer
10185,Btbd3,snRNAseq2_old_buffer
10186,Scfd2,snRNAseq2_old_buffer
10187,Rai1,snRNAseq2_old_buffer
10188,Defb45,snRNAseq2_old_buffer
10189,Cttnbp2nl,snRNAseq2_old_buffer
10190,Arhgap33os,snRNAseq2_old_buffer
10191,Unc13c,snRNAseq2_old_buffer
10192,Ifnlr1,snRNAseq2_old_buffer
10193,Fmr1nb,snRNAseq2_old_buffer
10194,Tgif2,snRNAseq2_old_buffer
10195,Ces3b,snRNAseq2_old_buffer
10196,Lancl2,snRNAseq2_old_buffer
10197,Vmn2r7,snRNAseq2_old_buffer
10198,Btbd9,snRNAseq2_old_buffer
10199,Gspt1,snRNAseq2_old_buffer
10200,Tnfaip8,snRNAseq2_old_buffer
10201,Rapgef2,snRNAseq2_old_buffer
10202,Gak,snRNAseq2_old_buffer
10203,Cks2,snRNAseq2_old_buffer
10204,Olfr1129,snRNAseq2_old_buffer
10205,Fbxw24,snRNAseq2_old_buffer
10206,Gm6030,snRNAseq2_old_buffer
10207,Trank1,snRNAseq2_old_buffer
10208,Nectin2,snRNAseq2_old_buffer
10209,Rpp25,snRNAseq2_old_buffer
10210,Glrp1,snRNAseq2_old_buffer
10211,Erbb2,snRNAseq2_old_buffer
10212,Rpl17,snRNAseq2_old_buffer
10213,Gm15772,snRNAseq2_old_buffer
10214,Tmem65,snRNAseq2_old_buffer
10215,Borcs7,snRNAseq2_old_buffer
10216,Tubb3,snRNAseq2_old_buffer
10217,Ftl1-ps1,snRNAseq2_old_buffer
10218,4932435O22Rik,snRNAseq2_old_buffer
10219,Dgkk,snRNAseq2_old_buffer
10220,Arf2,snRNAseq2_old_buffer
10221,Olfr304,snRNAseq2_old_buffer
10222,Ap3b2,snRNAseq2_old_buffer
10223,Rpl9-ps6,snRNAseq2_old_buffer
10224,Gm5453,snRNAseq2_old_buffer
10225,Cyp4f37,snRNAseq2_old_buffer
10226,Gm4945,snRNAseq2_old_buffer
10227,Ctrc,snRNAseq2_old_buffer
10228,Acat3,snRNAseq2_old_buffer
10229,4930431F12Rik,snRNAseq2_old_buffer
10230,Nsl1,snRNAseq2_old_buffer
10231,Zfp398,snRNAseq2_old_buffer
10232,Ncr1,snRNAseq2_old_buffer
10233,Mppe1,snRNAseq2_old_buffer
10234,Tlr12,snRNAseq2_old_buffer
10235,Gm10118,snRNAseq2_old_buffer
10236,Timm17a,snRNAseq2_old_buffer
10237,Cnr2,snRNAseq2_old_buffer
10238,Armc9,snRNAseq2_old_buffer
10239,Srpk2,snRNAseq2_old_buffer
10240,Kcnj15,snRNAseq2_old_buffer
10241,Rps3a2,snRNAseq2_old_buffer
10242,2310039H08Rik,snRNAseq2_old_buffer
10243,Cyp2c67,snRNAseq2_old_buffer
10244,Mysm1,snRNAseq2_old_buffer
10245,Ganc,snRNAseq2_old_buffer
10246,Rpl7a,snRNAseq2_old_buffer
10247,Ncs1,snRNAseq2_old_buffer
10248,Atp5g2,snRNAseq2_old_buffer
10249,Cebpzos,snRNAseq2_old_buffer
10250,Sim2,snRNAseq2_old_buffer
10251,Lypd4,snRNAseq2_old_buffer
10252,AI413582,snRNAseq2_old_buffer
10253,1810041L15Rik,snRNAseq2_old_buffer
10254,Ei24,snRNAseq2_old_buffer
10255,Chia1,snRNAseq2_old_buffer
10256,Gm382,snRNAseq2_old_buffer
10257,Zfp599,snRNAseq2_old_buffer
10258,Hikeshi,snRNAseq2_old_buffer
10259,4833420G17Rik,snRNAseq2_old_buffer
10260,Actg1,snRNAseq2_old_buffer
10261,Gm14176,snRNAseq2_old_buffer
10262,Tcp11,snRNAseq2_old_buffer
10263,Zfp28,snRNAseq2_old_buffer
10264,Impdh2,snRNAseq2_old_buffer
10265,Olfr1450,snRNAseq2_old_buffer
10266,Klhl24,snRNAseq2_old_buffer
10267,Hdac10,snRNAseq2_old_buffer
10268,Acadm,snRNAseq2_old_buffer
10269,Gm10123,snRNAseq2_old_buffer
10270,Mtap,snRNAseq2_old_buffer
10271,Stat4,snRNAseq2_old_buffer
10272,9130023H24Rik,snRNAseq2_old_buffer
10273,Kdr,snRNAseq2_old_buffer
10274,Ccdc177,snRNAseq2_old_buffer
10275,Ufc1,snRNAseq2_old_buffer
10276,Cped1,snRNAseq2_old_buffer
10277,Mrpl42,snRNAseq2_old_buffer
10278,Olfr715b,snRNAseq2_old_buffer
10279,Nrg1,snRNAseq2_old_buffer
10280,Ica1,snRNAseq2_old_buffer
10281,Rpl35,snRNAseq2_old_buffer
10282,2010204K13Rik,snRNAseq2_old_buffer
10283,Manbal,snRNAseq2_old_buffer
10284,Zfp780b,snRNAseq2_old_buffer
10285,Ing2,snRNAseq2_old_buffer
10286,Lrrc40,snRNAseq2_old_buffer
10287,Ctnna2,snRNAseq2_old_buffer
10288,Mapk3,snRNAseq2_old_buffer
10289,Kif1b,snRNAseq2_old_buffer
10290,Gm10125,snRNAseq2_old_buffer
10291,Klk1b1,snRNAseq2_old_buffer
10292,Kcnma1,snRNAseq2_old_buffer
10293,Clip2,snRNAseq2_old_buffer
10294,Csn2,snRNAseq2_old_buffer
10295,Numbl,snRNAseq2_old_buffer
10296,Rps4l,snRNAseq2_old_buffer
10297,Hspb11,snRNAseq2_old_buffer
10298,Pstk,snRNAseq2_old_buffer
10299,Cd300lb,snRNAseq2_old_buffer
10300,Nol7,snRNAseq2_old_buffer
10301,Olfr1351,snRNAseq2_old_buffer
10302,Serpina11,snRNAseq2_old_buffer
10303,Ptpmt1,snRNAseq2_old_buffer
10304,1110038F14Rik,snRNAseq2_old_buffer
10305,Grm4,snRNAseq2_old_buffer
10306,Zfp993,snRNAseq2_old_buffer
10307,Scoc,snRNAseq2_old_buffer
10308,Parp10,snRNAseq2_old_buffer
10309,Naa15,snRNAseq2_old_buffer
10310,Zfp35,snRNAseq2_old_buffer
10311,Gm8995,snRNAseq2_old_buffer
10312,Tmem117,snRNAseq2_old_buffer
10313,Luzp2,snRNAseq2_old_buffer
10314,Psg20,snRNAseq2_old_buffer
10315,Rpl27,snRNAseq2_old_buffer
10316,Usp31,snRNAseq2_old_buffer
10317,Gm9396,snRNAseq2_old_buffer
10318,Krr1,snRNAseq2_old_buffer
10319,Slc39a4,snRNAseq2_old_buffer
10320,Mapk1,snRNAseq2_old_buffer
10321,3300002I08Rik,snRNAseq2_old_buffer
10322,Bcl9l,snRNAseq2_old_buffer
10323,Lrrc43,snRNAseq2_old_buffer
10324,Ddo,snRNAseq2_old_buffer
10325,Wscd2,snRNAseq2_old_buffer
10326,Sorcs3,snRNAseq2_old_buffer
10327,Plppr1,snRNAseq2_old_buffer
10328,Ube2d2b,snRNAseq2_old_buffer
10329,Syne2,snRNAseq2_old_buffer
10330,D630045J12Rik,snRNAseq2_old_buffer
10331,Rps15,snRNAseq2_old_buffer
10332,Lrmda,snRNAseq2_old_buffer
10333,Zkscan7,snRNAseq2_old_buffer
10334,Arhgap22,snRNAseq2_old_buffer
10335,Snrnp70,snRNAseq2_old_buffer
10336,Eno1,snRNAseq2_old_buffer
10337,Stmnd1,snRNAseq2_old_buffer
10338,Gm5616,snRNAseq2_old_buffer
10339,Olfr322,snRNAseq2_old_buffer
10340,Nup98,snRNAseq2_old_buffer
10341,Aox1,snRNAseq2_old_buffer
10342,Col23a1,snRNAseq2_old_buffer
10343,Jazf1,snRNAseq2_old_buffer
10344,Klhdc3,snRNAseq2_old_buffer
10345,Slc22a28,snRNAseq2_old_buffer
10346,Egfem1,snRNAseq2_old_buffer
10347,Ccdc102a,snRNAseq2_old_buffer
10348,C230062I16Rik,snRNAseq2_old_buffer
10349,Sox11,snRNAseq2_old_buffer
10350,Slc22a21,snRNAseq2_old_buffer
10351,Zbtb18,snRNAseq2_old_buffer
10352,Brwd3,snRNAseq2_old_buffer
10353,Crb1,snRNAseq2_old_buffer
10354,Glyat,snRNAseq2_old_buffer
10355,Gm13910,snRNAseq2_old_buffer
10356,Gm8730,snRNAseq2_old_buffer
10357,Sfxn4,snRNAseq2_old_buffer
10358,Magea6,snRNAseq2_old_buffer
10359,Gm4963,snRNAseq2_old_buffer
10360,Gm10136,snRNAseq2_old_buffer
10361,Rnf217,snRNAseq2_old_buffer
10362,S100a7a,snRNAseq2_old_buffer
10363,Chil4,snRNAseq2_old_buffer
10364,Chchd1,snRNAseq2_old_buffer
10365,Slc22a8,snRNAseq2_old_buffer
10366,Ap3s2,snRNAseq2_old_buffer
10367,Hspbp1,snRNAseq2_old_buffer
10368,Alms1,snRNAseq2_old_buffer
10369,Dupd1,snRNAseq2_old_buffer
10370,Olfr532,snRNAseq2_old_buffer
10371,Cdc42ep5,snRNAseq2_old_buffer
10372,Ppcdc,snRNAseq2_old_buffer
10373,Gpx1,snRNAseq2_old_buffer
10374,Rps6-ps1,snRNAseq2_old_buffer
10375,Uqcrh,snRNAseq2_old_buffer
10376,Ptcd3,snRNAseq2_old_buffer
10377,Nlgn1,snRNAseq2_old_buffer
10378,Rpl7l1,snRNAseq2_old_buffer
10379,Zkscan8,snRNAseq2_old_buffer
10380,Nupl1,snRNAseq2_old_buffer
10381,Dpp3,snRNAseq2_old_buffer
10382,Gm10139,snRNAseq2_old_buffer
10383,Srrm4,snRNAseq2_old_buffer
10384,Cyp4a32,snRNAseq2_old_buffer
10385,Pepd,snRNAseq2_old_buffer
10386,Poteg,snRNAseq2_old_buffer
10387,Brpf3,snRNAseq2_old_buffer
10388,Nr6a1,snRNAseq2_old_buffer
10389,Slco1a5,snRNAseq2_old_buffer
10390,Olfr190,snRNAseq2_old_buffer
10391,Dppa1,snRNAseq2_old_buffer
10392,Pym1,snRNAseq2_old_buffer
10393,Gm10143,snRNAseq2_old_buffer
10394,Mro,snRNAseq2_old_buffer
10395,Trerf1,snRNAseq2_old_buffer
10396,Gm5089,snRNAseq2_old_buffer
10397,BC048507,snRNAseq2_old_buffer
10398,Mtx1,snRNAseq2_old_buffer
10399,Fbln2,snRNAseq2_old_buffer
10400,Vrk2,snRNAseq2_old_buffer
10401,Olfr96,snRNAseq2_old_buffer
10402,Med14,snRNAseq2_old_buffer
10403,Cenpj,snRNAseq2_old_buffer
10404,Fam172a,snRNAseq2_old_buffer
10405,Trim38,snRNAseq2_old_buffer
10406,Zfp69,snRNAseq2_old_buffer
10407,Arih2,snRNAseq2_old_buffer
10408,Tnnt1,snRNAseq2_old_buffer
10409,Rab3ip,snRNAseq2_old_buffer
10410,Gm4735,snRNAseq2_old_buffer
10411,Zfp936,snRNAseq2_old_buffer
10412,Krt2,snRNAseq2_old_buffer
10413,4430402I18Rik,snRNAseq2_old_buffer
10414,Gm10145,snRNAseq2_old_buffer
10415,Ano6,snRNAseq2_old_buffer
10416,Ifi27,snRNAseq2_old_buffer
10417,Olfr694,snRNAseq2_old_buffer
10418,Gsdma3,snRNAseq2_old_buffer
10419,Paqr9,snRNAseq2_old_buffer
10420,Gm5414,snRNAseq2_old_buffer
10421,Ethe1,snRNAseq2_old_buffer
10422,Gimap8,snRNAseq2_old_buffer
10423,Zfp428,snRNAseq2_old_buffer
10424,Hvcn1,snRNAseq2_old_buffer
10425,Gpbar1,snRNAseq2_old_buffer
10426,Tank,snRNAseq2_old_buffer
10427,Cntn4,snRNAseq2_old_buffer
10428,Aox3,snRNAseq2_old_buffer
10429,Clasp1,snRNAseq2_old_buffer
10430,Lrrc51,snRNAseq2_old_buffer
10431,Zpld1,snRNAseq2_old_buffer
10432,Gm10146,snRNAseq2_old_buffer
10433,Hhip,snRNAseq2_old_buffer
10434,Scn1a,snRNAseq2_old_buffer
10435,Pde6h,snRNAseq2_old_buffer
10436,mt-Rnr1,snRNAseq2_old_buffer
10437,mt-Rnr2,snRNAseq2_old_buffer
10438,mt-Nd1,snRNAseq2_old_buffer
10439,mt-Nd2,snRNAseq2_old_buffer
10440,mt-Co1,snRNAseq2_old_buffer
10441,mt-Co2,snRNAseq2_old_buffer
10442,mt-Atp6,snRNAseq2_old_buffer
10443,mt-Co3,snRNAseq2_old_buffer
10444,mt-Nd4,snRNAseq2_old_buffer
10445,mt-Cytb,snRNAseq2_old_buffer
10446,Selenop,snRNAseq2_old_buffer
10447,Gm25080,snRNAseq2_old_buffer
10448,Gm25592,snRNAseq2_old_buffer
10449,Gm25133,snRNAseq2_old_buffer
10450,Gm25810,snRNAseq2_old_buffer
10451,Gm24950,snRNAseq2_old_buffer
10452,Gm24208,snRNAseq2_old_buffer
10453,Terc,snRNAseq2_old_buffer
10454,Gm26205,snRNAseq2_old_buffer
10455,Gm26207,snRNAseq2_old_buffer
10456,Snord118,snRNAseq2_old_buffer
10457,Gm23240,snRNAseq2_old_buffer
10458,Gm23241,snRNAseq2_old_buffer
10459,Gm24918,snRNAseq2_old_buffer
10460,Gm23506,snRNAseq2_old_buffer
10461,Rn7sk,snRNAseq2_old_buffer
10462,Gm24046,snRNAseq2_old_buffer
10463,Snord22,snRNAseq2_old_buffer
10464,Gm22652,snRNAseq2_old_buffer
10465,Gm24614,snRNAseq2_old_buffer
10466,Gm25794,snRNAseq2_old_buffer
10467,Gm23456,snRNAseq2_old_buffer
10468,n-R5s156,snRNAseq2_old_buffer
10469,Gm26063,snRNAseq2_old_buffer
10470,Gm22054,snRNAseq2_old_buffer
10471,Gm23099,snRNAseq2_old_buffer
10472,Mir122,snRNAseq2_old_buffer
10473,Mir29a,snRNAseq2_old_buffer
10474,Mir23a,snRNAseq2_old_buffer
10475,Gm23733,snRNAseq2_old_buffer
10476,Gm26166,snRNAseq2_old_buffer
10477,Gm25514,snRNAseq2_old_buffer
10478,Gm22354,snRNAseq2_old_buffer
10479,Gm24031,snRNAseq2_old_buffer
10480,Gm24447,snRNAseq2_old_buffer
10481,Tacc1,snRNAseq2_old_buffer
10482,Ifitm7,snRNAseq2_old_buffer
10483,Cpped1,snRNAseq2_old_buffer
10484,Zfp985,snRNAseq2_old_buffer
10485,Zfp600,snRNAseq2_old_buffer
10486,Zfp987,snRNAseq2_old_buffer
10487,Ubr4,snRNAseq2_old_buffer
10488,Hnrnpr,snRNAseq2_old_buffer
10489,Phactr4,snRNAseq2_old_buffer
10490,Gm12866,snRNAseq2_old_buffer
10491,Gm13611,snRNAseq2_old_buffer
10492,Cyp4a12a,snRNAseq2_old_buffer
10493,Cyp4a10,snRNAseq2_old_buffer
10494,Cyp2j11,snRNAseq2_old_buffer
10495,Adamtsl1,snRNAseq2_old_buffer
10496,Gm10154,snRNAseq2_old_buffer
10497,Kndc1,snRNAseq2_old_buffer
10498,Prpf4,snRNAseq2_old_buffer
10499,Cdc26,snRNAseq2_old_buffer
10500,Slc31a1,snRNAseq2_old_buffer
10501,Fkbp15,snRNAseq2_old_buffer
10502,Slc31a2,snRNAseq2_old_buffer
10503,Mup3,snRNAseq2_old_buffer
10504,AY512931,snRNAseq2_old_buffer
10505,Gm12511,snRNAseq2_old_buffer
10506,Cacng3,snRNAseq2_old_buffer
10507,Gpr139,snRNAseq2_old_buffer
10508,Ipo7,snRNAseq2_old_buffer
10509,Tmem42,snRNAseq2_old_buffer
10510,Gm10156,snRNAseq2_old_buffer
10511,Trim12a,snRNAseq2_old_buffer
10512,Olfr639,snRNAseq2_old_buffer
10513,Gm10157,snRNAseq2_old_buffer
10514,Vps37b,snRNAseq2_old_buffer
10515,Chrna10,snRNAseq2_old_buffer
10516,Numa1,snRNAseq2_old_buffer
10517,Gm12918,snRNAseq2_old_buffer
10518,Rtp3,snRNAseq2_old_buffer
10519,Impad1,snRNAseq2_old_buffer
10520,Serpina3c,snRNAseq2_old_buffer
10521,Rps13-ps1,snRNAseq2_old_buffer
10522,Serpina1a,snRNAseq2_old_buffer
10523,Akap13,snRNAseq2_old_buffer
10524,Gm10263,snRNAseq2_old_buffer
10525,Msl2,snRNAseq2_old_buffer
10526,Zfyve26,snRNAseq2_old_buffer
10527,Mthfs,snRNAseq2_old_buffer
10528,Gm5786,snRNAseq2_old_buffer
10529,Gm6265,snRNAseq2_old_buffer
10530,Ankdd1a,snRNAseq2_old_buffer
10531,Klk1b3,snRNAseq2_old_buffer
10532,Gm6254,snRNAseq2_old_buffer
10533,Hmgb1,snRNAseq2_old_buffer
10534,Lsm14a,snRNAseq2_old_buffer
10535,Flvcr1,snRNAseq2_old_buffer
10536,Zfp932,snRNAseq2_old_buffer
10537,Tecpr1,snRNAseq2_old_buffer
10538,Gm5121,snRNAseq2_old_buffer
10539,Rpl36-ps3,snRNAseq2_old_buffer
10540,Gm5113,snRNAseq2_old_buffer
10541,Pilrb1,snRNAseq2_old_buffer
10542,Zbtb16,snRNAseq2_old_buffer
10543,Fxyd6,snRNAseq2_old_buffer
10544,Vmn1r183,snRNAseq2_old_buffer
10545,Vkorc1l1,snRNAseq2_old_buffer
10546,Olfr145,snRNAseq2_old_buffer
10547,Tnfsf18,snRNAseq2_old_buffer
10548,Psg16,snRNAseq2_old_buffer
10549,Obox3,snRNAseq2_old_buffer
10550,Rnasel,snRNAseq2_old_buffer
10551,Gm10180,snRNAseq2_old_buffer
10552,Zfp810,snRNAseq2_old_buffer
10553,Zfp772,snRNAseq2_old_buffer
10554,Ecsit,snRNAseq2_old_buffer
10555,Hmcn1,snRNAseq2_old_buffer
10556,Oas1g,snRNAseq2_old_buffer
10557,Nck2,snRNAseq2_old_buffer
10558,Gm10184,snRNAseq2_old_buffer
10559,Zfp617,snRNAseq2_old_buffer
10560,Fbxl12,snRNAseq2_old_buffer
10561,Vsig10,snRNAseq2_old_buffer
10562,Suds3,snRNAseq2_old_buffer
10563,Myo1h,snRNAseq2_old_buffer
10564,Tmem211,snRNAseq2_old_buffer
10565,Cryba4,snRNAseq2_old_buffer
10566,Bub3,snRNAseq2_old_buffer
10567,Gm3608,snRNAseq2_old_buffer
10568,Unc93a,snRNAseq2_old_buffer
10569,Asb18,snRNAseq2_old_buffer
