,gene_name,dataset
6831,Btbd10,old_10X_cruk
6832,Far1,old_10X_cruk
6833,Far1os,old_10X_cruk
6834,Spon1,old_10X_cruk
6835,Rras2,old_10X_cruk
6836,Copb1,old_10X_cruk
6837,Psma1,old_10X_cruk
6838,4933406I18Rik,old_10X_cruk
6839,Pde3b,old_10X_cruk
6840,Cyp2r1,old_10X_cruk
6841,Insc,old_10X_cruk
6842,Gm45017,old_10X_cruk
6843,Sox6,old_10X_cruk
6844,Gm45025,old_10X_cruk
6845,Sox6os,old_10X_cruk
6846,1110004F10Rik,old_10X_cruk
6847,1700003G18Rik,old_10X_cruk
6848,Plekha7,old_10X_cruk
6849,Rps13,old_10X_cruk
6850,Gm44777,old_10X_cruk
6851,Pik3c2a,old_10X_cruk
6852,AV356131,old_10X_cruk
6853,Nucb2,old_10X_cruk
6854,4732496C06Rik,old_10X_cruk
6855,Xylt1,old_10X_cruk
6856,Rps15a,old_10X_cruk
6857,Arl6ip1,old_10X_cruk
6858,Smg1,old_10X_cruk
6859,Gm45155,old_10X_cruk
6860,Itpripl2,old_10X_cruk
6861,Coq7,old_10X_cruk
6862,Tmc7,old_10X_cruk
6863,Gde1,old_10X_cruk
6864,Ccp110,old_10X_cruk
6865,Vps35l,old_10X_cruk
6866,Knop1,old_10X_cruk
6867,Iqck,old_10X_cruk
6868,Pdilt,old_10X_cruk
6869,Gm26967,old_10X_cruk
6870,Acsm5,old_10X_cruk
6871,Acsm2,old_10X_cruk
6872,Acsm1,old_10X_cruk
6873,Gm19950,old_10X_cruk
6874,Gm45792,old_10X_cruk
6875,Thumpd1,old_10X_cruk
6876,Acsm3,old_10X_cruk
6877,Eri2,old_10X_cruk
6878,Rexo5,old_10X_cruk
6879,Dcun1d3,old_10X_cruk
6880,Lyrm1,old_10X_cruk
6881,Anks4b,old_10X_cruk
6882,Crym,old_10X_cruk
6883,Abca14,old_10X_cruk
6884,Abca16,old_10X_cruk
6885,Uqcrc2,old_10X_cruk
6886,Pdzd9,old_10X_cruk
6887,9030407P20Rik,old_10X_cruk
6888,Mosmo,old_10X_cruk
6889,Eef2k,old_10X_cruk
6890,Polr3e,old_10X_cruk
6891,Cdr2,old_10X_cruk
6892,Mfsd13b,old_10X_cruk
6893,Mettl9,old_10X_cruk
6894,Igsf6,old_10X_cruk
6895,Otoa,old_10X_cruk
6896,Usp31,old_10X_cruk
6897,Cog7,old_10X_cruk
6898,Gga2,old_10X_cruk
6899,Ears2,old_10X_cruk
6900,Ubfd1,old_10X_cruk
6901,Ndufab1,old_10X_cruk
6902,Palb2,old_10X_cruk
6903,Dctn5,old_10X_cruk
6904,Ern2,old_10X_cruk
6905,Chp2,old_10X_cruk
6906,Prkcb,old_10X_cruk
6907,Rbbp6,old_10X_cruk
6908,Gm20274,old_10X_cruk
6909,Tnrc6a,old_10X_cruk
6910,Slc5a11,old_10X_cruk
6911,Arhgap17,old_10X_cruk
6912,Lcmt1,old_10X_cruk
6913,Aqp8,old_10X_cruk
6914,Zkscan2,old_10X_cruk
6915,Kdm8,old_10X_cruk
6916,Nsmce1,old_10X_cruk
6917,Il4ra,old_10X_cruk
6918,Il21r,old_10X_cruk
6919,Gtf3c1,old_10X_cruk
6920,D430042O09Rik,old_10X_cruk
6921,Xpo6,old_10X_cruk
6922,Sbk1,old_10X_cruk
6923,Lat,old_10X_cruk
6924,Spns1,old_10X_cruk
6925,Nfatc2ip,old_10X_cruk
6926,Cd19,old_10X_cruk
6927,Rabep2,old_10X_cruk
6928,Atp2a1,old_10X_cruk
6929,Sh2b1,old_10X_cruk
6930,Tufm,old_10X_cruk
6931,Atxn2l,old_10X_cruk
6932,Eif3c,old_10X_cruk
6933,Cln3,old_10X_cruk
6934,Apobr,old_10X_cruk
6935,Nupr1,old_10X_cruk
6936,2510046G10Rik,old_10X_cruk
6937,Sgf29,old_10X_cruk
6938,Sult1a1,old_10X_cruk
6939,Slx1b,old_10X_cruk
6940,Bola2,old_10X_cruk
6941,Coro1a,old_10X_cruk
6942,Mapk3,old_10X_cruk
6943,Gdpd3,old_10X_cruk
6944,Ypel3,old_10X_cruk
6945,Tbx6,old_10X_cruk
6946,Ppp4c,old_10X_cruk
6947,Aldoa,old_10X_cruk
6948,Fam57b,old_10X_cruk
6949,Ino80e,old_10X_cruk
6950,Hirip3,old_10X_cruk
6951,Taok2,old_10X_cruk
6952,Tmem219,old_10X_cruk
6953,Kctd13,old_10X_cruk
6954,Sez6l2,old_10X_cruk
6955,Cdiptos,old_10X_cruk
6956,Cdipt,old_10X_cruk
6957,Mvp,old_10X_cruk
6958,Pagr1a,old_10X_cruk
6959,Gm42742,old_10X_cruk
6960,Maz,old_10X_cruk
6961,Kif22,old_10X_cruk
6962,AI467606,old_10X_cruk
6963,Qprt,old_10X_cruk
6964,Spn,old_10X_cruk
6965,Cd2bp2,old_10X_cruk
6966,Tbc1d10b,old_10X_cruk
6967,Mylpf,old_10X_cruk
6968,Sept1,old_10X_cruk
6969,Zfp553,old_10X_cruk
6970,Zfp771,old_10X_cruk
6971,Dctpp1,old_10X_cruk
6972,Sephs2,old_10X_cruk
6973,Itgal,old_10X_cruk
6974,Zfp768,old_10X_cruk
6975,Zfp747,old_10X_cruk
6976,9130019O22Rik,old_10X_cruk
6977,E430018J23Rik,old_10X_cruk
6978,Zfp764,old_10X_cruk
6979,Zfp688,old_10X_cruk
6980,Gm45184,old_10X_cruk
6981,Zfp689,old_10X_cruk
6982,Prr14,old_10X_cruk
6983,Fbrs,old_10X_cruk
6984,1700008J07Rik,old_10X_cruk
6985,Srcap,old_10X_cruk
6986,Tmem265,old_10X_cruk
6987,Phkg2,old_10X_cruk
6988,Ccdc189,old_10X_cruk
6989,Rnf40,old_10X_cruk
6990,Gm44759,old_10X_cruk
6991,Zfp629,old_10X_cruk
6992,Bcl7c,old_10X_cruk
6993,Ctf1,old_10X_cruk
6994,Fbxl19,old_10X_cruk
6995,Orai3,old_10X_cruk
6996,Setd1a,old_10X_cruk
6997,Hsd3b7,old_10X_cruk
6998,Stx1b,old_10X_cruk
6999,Stx4a,old_10X_cruk
7000,Zfp668,old_10X_cruk
7001,Zfp646,old_10X_cruk
7002,Prss53,old_10X_cruk
7003,Vkorc1,old_10X_cruk
7004,Bckdk,old_10X_cruk
7005,Kat8,old_10X_cruk
7006,Prss8,old_10X_cruk
7007,Prss36,old_10X_cruk
7008,Fus,old_10X_cruk
7009,Pycard,old_10X_cruk
7010,Trim72,old_10X_cruk
7011,Itgam,old_10X_cruk
7012,Itgax,old_10X_cruk
7013,Itgad,old_10X_cruk
7014,Cox6a2,old_10X_cruk
7015,9130023H24Rik,old_10X_cruk
7016,Armc5,old_10X_cruk
7017,Tgfb1i1,old_10X_cruk
7018,BC017158,old_10X_cruk
7019,Rgs10,old_10X_cruk
7020,Tial1,old_10X_cruk
7021,Bag3,old_10X_cruk
7022,Inpp5f,old_10X_cruk
7023,Mcmbp,old_10X_cruk
7024,Gm44672,old_10X_cruk
7025,Sec23ip,old_10X_cruk
7026,Wdr11,old_10X_cruk
7027,Fgfr2,old_10X_cruk
7028,Ate1,old_10X_cruk
7029,Gm44647,old_10X_cruk
7030,Nsmce4a,old_10X_cruk
7031,Tacc2,old_10X_cruk
7032,Plekha1,old_10X_cruk
7033,Htra1,old_10X_cruk
7034,Fam24b,old_10X_cruk
7035,2310057M21Rik,old_10X_cruk
7036,Pstk,old_10X_cruk
7037,Gm44623,old_10X_cruk
7038,Ikzf5,old_10X_cruk
7039,Acadsb,old_10X_cruk
7040,Bub3,old_10X_cruk
7041,Chst15,old_10X_cruk
7042,Oat,old_10X_cruk
7043,Lhpp,old_10X_cruk
7044,Fam53b,old_10X_cruk
7045,Eef1akmt2,old_10X_cruk
7046,Abraxas2,old_10X_cruk
7047,1500002F19Rik,old_10X_cruk
7048,Zranb1,old_10X_cruk
7049,Ctbp2,old_10X_cruk
7050,Edrf1,old_10X_cruk
7051,Mmp21,old_10X_cruk
7052,Uros,old_10X_cruk
7053,Bccip,old_10X_cruk
7054,Dhx32,old_10X_cruk
7055,Adam12,old_10X_cruk
7056,Dock1,old_10X_cruk
7057,1700120G07Rik,old_10X_cruk
7058,Gm45339,old_10X_cruk
7059,Ptpre,old_10X_cruk
7060,5830432E09Rik,old_10X_cruk
7061,Mki67,old_10X_cruk
7062,C030029H02Rik,old_10X_cruk
7063,Mgmt,old_10X_cruk
7064,Ebf3,old_10X_cruk
7065,9430038I01Rik,old_10X_cruk
7066,Glrx3,old_10X_cruk
7067,4930543N07Rik,old_10X_cruk
7068,Mapk1ip1,old_10X_cruk
7069,Ppp2r2d,old_10X_cruk
7070,Bnip3,old_10X_cruk
7071,Stk32c,old_10X_cruk
7072,Lrrc27,old_10X_cruk
7073,Pwwp2b,old_10X_cruk
7074,Inpp5a,old_10X_cruk
7075,Nkx6-2,old_10X_cruk
7076,Adam8,old_10X_cruk
7077,Tubgcp2,old_10X_cruk
7078,Zfp511,old_10X_cruk
7079,Caly,old_10X_cruk
7080,Fuom,old_10X_cruk
7081,Echs1,old_10X_cruk
7082,Paox,old_10X_cruk
7083,Mtg1,old_10X_cruk
7084,5830411N06Rik,old_10X_cruk
7085,Olfr527,old_10X_cruk
7086,Olfr46,old_10X_cruk
7087,Olfr539,old_10X_cruk
7088,Cyp2e1,old_10X_cruk
7089,Syce1,old_10X_cruk
7090,Zfp941,old_10X_cruk
7091,Urah,old_10X_cruk
7092,Odf3,old_10X_cruk
7093,Bet1l,old_10X_cruk
7094,Ric8a,old_10X_cruk
7095,Sirt3,old_10X_cruk
7096,Psmd13,old_10X_cruk
7097,BC024386,old_10X_cruk
7098,Nlrp6,old_10X_cruk
7099,Pgghg,old_10X_cruk
7100,Ifitm5,old_10X_cruk
7101,Ifitm2,old_10X_cruk
7102,Ifitm1,old_10X_cruk
7103,Ifitm3,old_10X_cruk
7104,Ifitm6,old_10X_cruk
7105,Pkp3,old_10X_cruk
7106,Sigirr,old_10X_cruk
7107,Ano9,old_10X_cruk
7108,Ptdss2,old_10X_cruk
7109,Rnh1,old_10X_cruk
7110,Hras,old_10X_cruk
7111,Lrrc56,old_10X_cruk
7112,Lmntd2,old_10X_cruk
7113,Rassf7,old_10X_cruk
7114,Phrf1,old_10X_cruk
7115,Irf7,old_10X_cruk
7116,Cdhr5,old_10X_cruk
7117,Deaf1,old_10X_cruk
7118,Tmem80,old_10X_cruk
7119,Eps8l2,old_10X_cruk
7120,B230206H07Rik,old_10X_cruk
7121,Taldo1,old_10X_cruk
7122,Gatd1,old_10X_cruk
7123,Slc25a22,old_10X_cruk
7124,Pidd1,old_10X_cruk
7125,Rplp2,old_10X_cruk
7126,Pnpla2,old_10X_cruk
7127,Cracr2b,old_10X_cruk
7128,Gm10575,old_10X_cruk
7129,Cd151,old_10X_cruk
7130,Polr2l,old_10X_cruk
7131,Tspan4,old_10X_cruk
7132,Chid1,old_10X_cruk
7133,Ap2a2,old_10X_cruk
7134,Gm16982,old_10X_cruk
7135,Muc2,old_10X_cruk
7136,Tollip,old_10X_cruk
7137,Mob2,old_10X_cruk
7138,Dusp8,old_10X_cruk
7139,Ifitm10,old_10X_cruk
7140,Ctsd,old_10X_cruk
7141,Lsp1,old_10X_cruk
7142,Mrpl23,old_10X_cruk
7143,H19,old_10X_cruk
7144,Tspan32,old_10X_cruk
7145,R74862,old_10X_cruk
7146,Cd81,old_10X_cruk
7147,Tssc4,old_10X_cruk
7148,Kcnq1,old_10X_cruk
7149,Kcnq1ot1,old_10X_cruk
7150,Cdkn1c,old_10X_cruk
7151,Slc22a18,old_10X_cruk
7152,Phlda2,old_10X_cruk
7153,Nap1l4,old_10X_cruk
7154,Cars,old_10X_cruk
7155,Tnfrsf26,old_10X_cruk
7156,Tnfrsf23,old_10X_cruk
7157,Osbpl5,old_10X_cruk
7158,Mrgpre,old_10X_cruk
7159,Nadsyn1,old_10X_cruk
7160,Dhcr7,old_10X_cruk
7161,Shank2,old_10X_cruk
7162,Cttn,old_10X_cruk
7163,Ppfia1,old_10X_cruk
7164,Fadd,old_10X_cruk
7165,Ano1,old_10X_cruk
7166,Fgf15,old_10X_cruk
7167,Bc1,old_10X_cruk
7168,LTO1,old_10X_cruk
7169,Ccnd1,old_10X_cruk
7170,Tpcn2,old_10X_cruk
7171,Smim38,old_10X_cruk
7172,Insr,old_10X_cruk
7173,Arhgef18,old_10X_cruk
7174,Pex11g,old_10X_cruk
7175,Zfp358,old_10X_cruk
7176,Mcoln1,old_10X_cruk
7177,Pnpla6,old_10X_cruk
7178,C330021F23Rik,old_10X_cruk
7179,Camsap3,old_10X_cruk
7180,Xab2,old_10X_cruk
7181,Pet100,old_10X_cruk
7182,Pcp2,old_10X_cruk
7183,Stxbp2,old_10X_cruk
7184,Retn,old_10X_cruk
7185,Mcemp1,old_10X_cruk
7186,Fcor,old_10X_cruk
7187,Trappc5,old_10X_cruk
7188,Fcer2a,old_10X_cruk
7189,Clec4g,old_10X_cruk
7190,Evi5l,old_10X_cruk
7191,Prr36,old_10X_cruk
7192,Lrrc8e,old_10X_cruk
7193,Map2k7,old_10X_cruk
7194,Tgfbr3l,old_10X_cruk
7195,Snapc2,old_10X_cruk
7196,Ctxn1,old_10X_cruk
7197,Timm44,old_10X_cruk
7198,Elavl1,old_10X_cruk
7199,Ccl25,old_10X_cruk
7200,Cers4,old_10X_cruk
7201,Zfp958,old_10X_cruk
7202,Shcbp1,old_10X_cruk
7203,Slc10a2,old_10X_cruk
7204,Efnb2,old_10X_cruk
7205,Arglu1,old_10X_cruk
7206,Lig4,old_10X_cruk
7207,Abhd13,old_10X_cruk
7208,Tnfsf13b,old_10X_cruk
7209,Gm32540,old_10X_cruk
7210,B930025P03Rik,old_10X_cruk
7211,Gm45044,old_10X_cruk
7212,Gm2814,old_10X_cruk
7213,4833411C07Rik,old_10X_cruk
7214,3930402G23Rik,old_10X_cruk
7215,Gm44956,old_10X_cruk
7216,Irs2,old_10X_cruk
7217,9530052E02Rik,old_10X_cruk
7218,B830042I05Rik,old_10X_cruk
7219,Col4a1,old_10X_cruk
7220,Col4a2,old_10X_cruk
7221,Rab20,old_10X_cruk
7222,E230013L22Rik,old_10X_cruk
7223,Naxd,old_10X_cruk
7224,Cars2,old_10X_cruk
7225,Ing1,old_10X_cruk
7226,Ankrd10,old_10X_cruk
7227,Arhgef7,old_10X_cruk
7228,Sox1ot,old_10X_cruk
7229,Spaca7,old_10X_cruk
7230,Tubgcp3,old_10X_cruk
7231,Gm15348,old_10X_cruk
7232,Atp11a,old_10X_cruk
7233,Gm15350,old_10X_cruk
7234,F7,old_10X_cruk
7235,F10,old_10X_cruk
7236,Proz,old_10X_cruk
7237,Pcid2,old_10X_cruk
7238,Cul4a,old_10X_cruk
7239,Lamp1,old_10X_cruk
7240,Grtp1,old_10X_cruk
7241,2810030D12Rik,old_10X_cruk
7242,Dcun1d2,old_10X_cruk
7243,Tmco3,old_10X_cruk
7244,Tfdp1,old_10X_cruk
7245,Gas6,old_10X_cruk
7246,1700029H14Rik,old_10X_cruk
7247,Rasa3,old_10X_cruk
7248,Cdc16,old_10X_cruk
7249,Upf3a,old_10X_cruk
7250,Champ1,old_10X_cruk
7251,Coprs,old_10X_cruk
7252,Fbxo25,old_10X_cruk
7253,Tdrp,old_10X_cruk
7254,Erich1,old_10X_cruk
7255,Cln8,old_10X_cruk
7256,Arhgef10,old_10X_cruk
7257,Kbtbd11,old_10X_cruk
7258,BB014433,old_10X_cruk
7259,Csmd1,old_10X_cruk
7260,Gm16347,old_10X_cruk
7261,Mcph1,old_10X_cruk
7262,Angpt2,old_10X_cruk
7263,Agpat5,old_10X_cruk
7264,Defb33,old_10X_cruk
7265,Defb1,old_10X_cruk
7266,Ccdc70,old_10X_cruk
7267,Atp7b,old_10X_cruk
7268,Alg11,old_10X_cruk
7269,Nek3,old_10X_cruk
7270,Ckap2,old_10X_cruk
7271,Vps36,old_10X_cruk
7272,Thsd1,old_10X_cruk
7273,Slc25a15,old_10X_cruk
7274,1810012K16Rik,old_10X_cruk
7275,Mrps31,old_10X_cruk
7276,Smim19,old_10X_cruk
7277,Slc20a2,old_10X_cruk
7278,Gm17491,old_10X_cruk
7279,Vdac3,old_10X_cruk
7280,Polb,old_10X_cruk
7281,Ikbkb,old_10X_cruk
7282,Plat,old_10X_cruk
7283,Ap3m2,old_10X_cruk
7284,Kat6a,old_10X_cruk
7285,Ank1,old_10X_cruk
7286,Gpat4,old_10X_cruk
7287,Gins4,old_10X_cruk
7288,Golga7,old_10X_cruk
7289,Gm30692,old_10X_cruk
7290,Tcim,old_10X_cruk
7291,Ido2,old_10X_cruk
7292,Adam3,old_10X_cruk
7293,Adam5,old_10X_cruk
7294,Adam32,old_10X_cruk
7295,Adam9,old_10X_cruk
7296,Tm2d2,old_10X_cruk
7297,Plekha2,old_10X_cruk
7298,5830408C22Rik,old_10X_cruk
7299,Tacc1,old_10X_cruk
7300,Gm30978,old_10X_cruk
7301,Fgfr1,old_10X_cruk
7302,Letm2,old_10X_cruk
7303,Gm45570,old_10X_cruk
7304,D830025C05Rik,old_10X_cruk
7305,Nsd3,old_10X_cruk
7306,Plpp5,old_10X_cruk
7307,Ddhd2,old_10X_cruk
7308,Bag4,old_10X_cruk
7309,Lsm1,old_10X_cruk
7310,Star,old_10X_cruk
7311,Ash2l,old_10X_cruk
7312,Hgsnat,old_10X_cruk
7313,Pomk,old_10X_cruk
7314,Fnta,old_10X_cruk
7315,Hook3,old_10X_cruk
7316,Rnf170,old_10X_cruk
7317,Gm45250,old_10X_cruk
7318,Thap1,old_10X_cruk
7319,Zfp703,old_10X_cruk
7320,Erlin2,old_10X_cruk
7321,Proscos,old_10X_cruk
7322,Plpbp,old_10X_cruk
7323,Adgra2,old_10X_cruk
7324,Brf2,old_10X_cruk
7325,Rab11fip1,old_10X_cruk
7326,Adrb3,old_10X_cruk
7327,Gm45470,old_10X_cruk
7328,Eif4ebp1,old_10X_cruk
7329,Tex24,old_10X_cruk
7330,Gm1698,old_10X_cruk
7331,Rnf122,old_10X_cruk
7332,Tti2,old_10X_cruk
7333,Mak16,old_10X_cruk
7334,Nrg1,old_10X_cruk
7335,Wrn,old_10X_cruk
7336,Purg,old_10X_cruk
7337,Ppp2cb,old_10X_cruk
7338,Ubxn8,old_10X_cruk
7339,Gsr,old_10X_cruk
7340,Gtf2e2,old_10X_cruk
7341,Rbpms,old_10X_cruk
7342,Gm26632,old_10X_cruk
7343,Gm26978,old_10X_cruk
7344,Gm39157,old_10X_cruk
7345,Gm9951,old_10X_cruk
7346,Dctn6,old_10X_cruk
7347,Leprotl1,old_10X_cruk
7348,Saraf,old_10X_cruk
7349,Dusp4,old_10X_cruk
7350,Tnks,old_10X_cruk
7351,Gm45469,old_10X_cruk
7352,Ppp1r3b,old_10X_cruk
7353,Gm45301,old_10X_cruk
7354,Eri1,old_10X_cruk
7355,Gm16793,old_10X_cruk
7356,Mfhas1,old_10X_cruk
7357,Gm35021,old_10X_cruk
7358,Prag1,old_10X_cruk
7359,Lonrf1,old_10X_cruk
7360,Trmt9b,old_10X_cruk
7361,Dlc1,old_10X_cruk
7362,G630064G18Rik,old_10X_cruk
7363,AI429214,old_10X_cruk
7364,Tusc3,old_10X_cruk
7365,Msr1,old_10X_cruk
7366,Micu3,old_10X_cruk
7367,Zdhhc2,old_10X_cruk
7368,Cnot7,old_10X_cruk
7369,Vps37a,old_10X_cruk
7370,Mtmr7,old_10X_cruk
7371,Adam24,old_10X_cruk
7372,Adam20,old_10X_cruk
7373,Slc7a2,old_10X_cruk
7374,Pdgfrl,old_10X_cruk
7375,Mtus1,old_10X_cruk
7376,B430010I23Rik,old_10X_cruk
7377,Fgl1,old_10X_cruk
7378,Gm16348,old_10X_cruk
7379,Pcm1,old_10X_cruk
7380,Asah1,old_10X_cruk
7381,Frg1,old_10X_cruk
7382,Triml2,old_10X_cruk
7383,Fat1,old_10X_cruk
7384,Mtnr1a,old_10X_cruk
7385,F11,old_10X_cruk
7386,Klkb1,old_10X_cruk
7387,Cyp4v3,old_10X_cruk
7388,Fam149a,old_10X_cruk
7389,Tlr3,old_10X_cruk
7390,Sorbs2,old_10X_cruk
7391,1700029J07Rik,old_10X_cruk
7392,Ufsp2,old_10X_cruk
7393,Ankrd37,old_10X_cruk
7394,Lrp2bp,old_10X_cruk
7395,Snx25,old_10X_cruk
7396,Cfap97,old_10X_cruk
7397,Gm15634,old_10X_cruk
7398,Slc25a4,old_10X_cruk
7399,Gm30931,old_10X_cruk
7400,Acsl1,old_10X_cruk
7401,Cenpu,old_10X_cruk
7402,Primpol,old_10X_cruk
7403,Casp3,old_10X_cruk
7404,Gm16675,old_10X_cruk
7405,Irf2,old_10X_cruk
7406,Enpp6,old_10X_cruk
7407,Stox2,old_10X_cruk
7408,Trappc11,old_10X_cruk
7409,Rwdd4a,old_10X_cruk
7410,Ing2,old_10X_cruk
7411,AA386476,old_10X_cruk
7412,Cdkn2aip,old_10X_cruk
7413,E030037K01Rik,old_10X_cruk
7414,Wwc2,old_10X_cruk
7415,Dctd,old_10X_cruk
7416,Tenm3,old_10X_cruk
7417,4930555F03Rik,old_10X_cruk
7418,Gm45322,old_10X_cruk
7419,C130073E24Rik,old_10X_cruk
7420,Aga,old_10X_cruk
7421,Neil3,old_10X_cruk
7422,Vegfc,old_10X_cruk
7423,Spcs3,old_10X_cruk
7424,Asb5,old_10X_cruk
7425,Spata4,old_10X_cruk
7426,Wdr17,old_10X_cruk
7427,Gpm6a,old_10X_cruk
7428,Glra3,old_10X_cruk
7429,Hpgd,old_10X_cruk
7430,Cep44,old_10X_cruk
7431,Fbxo8,old_10X_cruk
7432,Hand2os1,old_10X_cruk
7433,Hand2,old_10X_cruk
7434,Gm34030,old_10X_cruk
7435,5033428I22Rik,old_10X_cruk
7436,Sap30,old_10X_cruk
7437,2500002B13Rik,old_10X_cruk
7438,Hmgb2,old_10X_cruk
7439,Galnt7,old_10X_cruk
7440,AW046200,old_10X_cruk
7441,Galntl6,old_10X_cruk
7442,Gm34623,old_10X_cruk
7443,Aadat,old_10X_cruk
7444,Mfap3l,old_10X_cruk
7445,Hpf1,old_10X_cruk
7446,Clcn3,old_10X_cruk
7447,B230317F23Rik,old_10X_cruk
7448,Nek1,old_10X_cruk
7449,Sh3rf1,old_10X_cruk
7450,Cbr4,old_10X_cruk
7451,Palld,old_10X_cruk
7452,Ddx60,old_10X_cruk
7453,Tll1,old_10X_cruk
7454,Msmo1,old_10X_cruk
7455,Klhl2,old_10X_cruk
7456,Tmem192,old_10X_cruk
7457,Trim61,old_10X_cruk
7458,March1,old_10X_cruk
7459,Tma16,old_10X_cruk
7460,Tktl2,old_10X_cruk
7461,Npy1r,old_10X_cruk
7462,Naf1,old_10X_cruk
7463,Nat1,old_10X_cruk
7464,Nat2,old_10X_cruk
7465,Psd3,old_10X_cruk
7466,Gm15991,old_10X_cruk
7467,Sh2d4a,old_10X_cruk
7468,Csgalnact1,old_10X_cruk
7469,1700125H03Rik,old_10X_cruk
7470,Ints10,old_10X_cruk
7471,Lpl,old_10X_cruk
7472,Slc18a1,old_10X_cruk
7473,Gm15716,old_10X_cruk
7474,Atp6v1b2,old_10X_cruk
7475,Lzts1,old_10X_cruk
7476,Zfp930,old_10X_cruk
7477,D130040H23Rik,old_10X_cruk
7478,Gm45848,old_10X_cruk
7479,Gm43263,old_10X_cruk
7480,Zfp868,old_10X_cruk
7481,Zfp869,old_10X_cruk
7482,Zfp963,old_10X_cruk
7483,Zfp866,old_10X_cruk
7484,Atp13a1,old_10X_cruk
7485,Gmip,old_10X_cruk
7486,Lpar2,old_10X_cruk
7487,Pbx4,old_10X_cruk
7488,Cilp2,old_10X_cruk
7489,Yjefn3,old_10X_cruk
7490,Ndufa13,old_10X_cruk
7491,Tssk6,old_10X_cruk
7492,Gatad2a,old_10X_cruk
7493,Mau2,old_10X_cruk
7494,Sugp1,old_10X_cruk
7495,Tm6sf2,old_10X_cruk
7496,Hapln4,old_10X_cruk
7497,Rfxank,old_10X_cruk
7498,Nr2c2ap,old_10X_cruk
7499,Borcs8,old_10X_cruk
7500,Tmem161a,old_10X_cruk
7501,Slc25a42,old_10X_cruk
7502,Armc6,old_10X_cruk
7503,Sugp2,old_10X_cruk
7504,Homer3,old_10X_cruk
7505,Ddx49,old_10X_cruk
7506,Cope,old_10X_cruk
7507,Upf1,old_10X_cruk
7508,Comp,old_10X_cruk
7509,Crtc1,old_10X_cruk
7510,Klhl26,old_10X_cruk
7511,Rex1bd,old_10X_cruk
7512,Uba52,old_10X_cruk
7513,Kxd1,old_10X_cruk
7514,Fkbp8,old_10X_cruk
7515,Ell,old_10X_cruk
7516,Isyna1,old_10X_cruk
7517,Ssbp4,old_10X_cruk
7518,Lrrc25,old_10X_cruk
7519,Gdf15,old_10X_cruk
7520,Pgpep1,old_10X_cruk
7521,Lsm4,old_10X_cruk
7522,Jund,old_10X_cruk
7523,Pde4c,old_10X_cruk
7524,Rab3a,old_10X_cruk
7525,Mpv17l2,old_10X_cruk
7526,Ifi30,old_10X_cruk
7527,Pik3r2,old_10X_cruk
7528,2010320M18Rik,old_10X_cruk
7529,Mast3,old_10X_cruk
7530,Il12rb1,old_10X_cruk
7531,Arrdc2,old_10X_cruk
7532,Kcnn1,old_10X_cruk
7533,Ccdc124,old_10X_cruk
7534,Slc5a5,old_10X_cruk
7535,Rpl18a,old_10X_cruk
7536,Map1s,old_10X_cruk
7537,Haus8,old_10X_cruk
7538,Myo9b,old_10X_cruk
7539,Use1,old_10X_cruk
7540,Ocel1,old_10X_cruk
7541,Nr2f6,old_10X_cruk
7542,Ushbp1,old_10X_cruk
7543,Babam1,old_10X_cruk
7544,Ankle1,old_10X_cruk
7545,Abhd8,old_10X_cruk
7546,Mrpl34,old_10X_cruk
7547,Dda1,old_10X_cruk
7548,Ano8,old_10X_cruk
7549,Gtpbp3,old_10X_cruk
7550,Plvap,old_10X_cruk
7551,Bst2,old_10X_cruk
7552,Mvb12a,old_10X_cruk
7553,Tmem221,old_10X_cruk
7554,Slc27a1,old_10X_cruk
7555,Pgls,old_10X_cruk
7556,Fam129c,old_10X_cruk
7557,Colgalt1,old_10X_cruk
7558,Unc13a,old_10X_cruk
7559,Jak3,old_10X_cruk
7560,B3gnt3,old_10X_cruk
7561,Fcho1,old_10X_cruk
7562,Gm35572,old_10X_cruk
7563,Zfp709,old_10X_cruk
7564,Zfp882,old_10X_cruk
7565,Zfp617,old_10X_cruk
7566,Zfp961,old_10X_cruk
7567,Cyp4f18,old_10X_cruk
7568,Olfr373,old_10X_cruk
7569,Olfr374,old_10X_cruk
7570,Tpm4,old_10X_cruk
7571,Rab8a,old_10X_cruk
7572,Hsh2d,old_10X_cruk
7573,Cib3,old_10X_cruk
7574,Fam32a,old_10X_cruk
7575,Ap1m1,old_10X_cruk
7576,Gm10282,old_10X_cruk
7577,Klf2,old_10X_cruk
7578,Eps15l1,old_10X_cruk
7579,Calr3,old_10X_cruk
7580,1700030K09Rik,old_10X_cruk
7581,Cherp,old_10X_cruk
7582,Slc35e1,old_10X_cruk
7583,Gm17435,old_10X_cruk
7584,Med26,old_10X_cruk
7585,Smim7,old_10X_cruk
7586,Tmem38a,old_10X_cruk
7587,Nwd1,old_10X_cruk
7588,Sin3b,old_10X_cruk
7589,Large1,old_10X_cruk
7590,Hmgxb4,old_10X_cruk
7591,Tom1,old_10X_cruk
7592,Hmox1,old_10X_cruk
7593,Mcm5,old_10X_cruk
7594,Rasd2,old_10X_cruk
7595,Gm10649,old_10X_cruk
7596,Nr3c2,old_10X_cruk
7597,Arhgap10,old_10X_cruk
7598,0610038B21Rik,old_10X_cruk
7599,Prmt9,old_10X_cruk
7600,Tmem184c,old_10X_cruk
